order_id,prep_time_min,delivery_time_min,total_time_min,delivery_rating,on_time
ORD0000728,24.6,37.4,62.0,5,0
ORD0000729,32.9,39.3,72.19999999999999,4,0
ORD0000730,20.8,31.7,52.5,4,0
ORD0000731,41.3,28.8,70.1,5,0
ORD0000732,18.5,31.5,50.0,4,0
ORD0000734,41.5,35.5,77.0,4,0
ORD0000735,25.5,38.5,64.0,5,0
ORD0000736,19.4,25.0,44.4,5,1
ORD0000737,33.3,27.1,60.4,3,0
ORD0000738,31.8,32.7,64.5,4,0
ORD0000739,52.6,20.2,72.8,4,0
ORD0000740,39.5,26.8,66.3,5,0
ORD0000742,36.2,27.4,63.6,5,0
ORD0000743,32.3,24.9,57.199999999999996,2,0
ORD0000745,20.6,22.6,43.2,4,1
ORD0000746,28.9,25.5,54.4,5,0
ORD0000747,29.1,35.7,64.80000000000001,5,0
ORD0000748,17.8,49.5,67.3,5,0
ORD0000749,33.2,22.3,55.5,3,0
ORD0000750,29.5,21.7,51.2,4,0
ORD0000751,31.9,27.7,59.599999999999994,5,0
ORD0000752,42.6,44.9,87.5,5,0
ORD0000753,17.6,37.1,54.7,4,0
ORD0000755,39.1,36.8,75.9,3,0
ORD0000757,32.8,39.5,72.3,5,0
ORD0000758,25.0,24.4,49.4,4,0
ORD0000760,24.5,33.0,57.5,5,0
ORD0000761,30.5,40.5,71.0,5,0
ORD0000762,16.4,25.9,42.3,5,1
ORD0000763,16.2,43.3,59.5,5,0
ORD0000764,42.4,34.5,76.9,5,0
ORD0000765,44.9,26.6,71.5,5,0
ORD0000766,24.8,36.3,61.099999999999994,4,0
ORD0000767,10.0,31.9,41.9,5,1
ORD0000768,17.3,28.8,46.1,4,0
ORD0000769,14.1,21.2,35.3,5,1
ORD0000774,37.9,12.4,50.3,5,0
ORD0000775,20.4,24.8,45.2,4,0
ORD0000777,35.5,26.4,61.9,4,0
ORD0000778,29.9,38.0,67.9,5,0
ORD0000779,42.2,33.4,75.6,5,0
ORD0000780,28.7,45.8,74.5,5,0
ORD0000781,45.3,23.6,68.9,5,0
ORD0000782,41.4,19.9,61.3,4,0
ORD0000783,10.0,31.2,41.2,1,1
ORD0000784,28.0,28.2,56.2,5,0
ORD0000786,20.4,23.4,43.8,4,1
ORD0000787,21.6,21.6,43.2,3,1
ORD0000788,32.6,35.8,68.4,5,0
ORD0000790,26.0,43.6,69.6,4,0
ORD0000791,26.3,32.4,58.7,4,0
ORD0000792,28.8,31.3,60.1,4,0
ORD0000793,40.7,26.0,66.7,5,0
ORD0000794,45.4,28.2,73.6,5,0
ORD0000795,21.0,19.9,40.9,5,1
ORD0000796,28.9,29.5,58.4,4,0
ORD0000797,39.2,26.0,65.2,5,0
ORD0000799,30.4,26.3,56.7,3,0
ORD0000800,39.5,19.0,58.5,3,0
ORD0000801,19.3,34.0,53.3,5,0
ORD0000802,13.8,17.0,30.8,5,1
ORD0000803,21.5,20.4,41.9,2,1
ORD0000804,46.4,22.8,69.2,5,0
ORD0000805,20.0,23.3,43.3,1,1
ORD0000806,31.2,36.8,68.0,5,0
ORD0000807,32.2,46.8,79.0,5,0
ORD0000808,43.0,38.8,81.8,4,0
ORD0000809,19.7,37.4,57.099999999999994,5,0
ORD0000811,25.8,25.8,51.6,5,0
ORD0000813,33.0,10.0,43.0,4,1
ORD0000814,28.6,28.2,56.8,4,0
ORD0000815,32.6,21.0,53.6,5,0
ORD0000816,40.8,27.5,68.3,4,0
ORD0000817,24.4,29.5,53.9,5,0
ORD0000818,24.3,38.5,62.8,3,0
ORD0000821,20.8,32.5,53.3,3,0
ORD0000822,25.1,24.7,49.8,4,0
ORD0000823,32.0,24.3,56.3,4,0
ORD0000824,35.7,19.0,54.7,5,0
ORD0000825,39.1,28.3,67.4,4,0
ORD0000826,20.3,22.0,42.3,5,1
ORD0000827,44.9,14.0,58.9,3,0
ORD0000828,36.3,37.9,74.19999999999999,4,0
ORD0000829,17.3,26.7,44.0,1,1
ORD0000830,35.1,35.9,71.0,4,0
ORD0000832,10.5,40.5,51.0,4,0
ORD0000833,15.1,31.1,46.2,3,0
ORD0000835,34.8,34.2,69.0,5,0
ORD0000836,15.6,19.1,34.7,4,1
ORD0000837,43.8,17.0,60.8,5,0
ORD0000838,39.5,11.6,51.1,5,0
ORD0000839,18.8,33.2,52.0,4,0
ORD0000840,28.3,26.2,54.5,4,0
ORD0000842,26.8,26.8,53.6,5,0
ORD0000844,32.6,42.0,74.6,5,0
ORD0000845,39.5,28.0,67.5,4,0
ORD0000848,33.4,23.1,56.5,4,0
ORD0000849,22.0,22.8,44.8,5,1
ORD0000850,14.3,32.9,47.2,5,0
ORD0000851,51.6,27.1,78.7,4,0
ORD0000853,29.6,35.4,65.0,5,0
ORD0000854,28.3,21.6,49.900000000000006,4,0
ORD0000855,37.3,21.3,58.599999999999994,3,0
ORD0000856,21.2,46.2,67.4,4,0
ORD0000857,28.8,15.2,44.0,5,1
ORD0000858,16.4,46.0,62.4,5,0
ORD0000860,44.6,29.1,73.7,5,0
ORD0000861,25.0,42.1,67.1,4,0
ORD0000862,23.9,51.5,75.4,5,0
ORD0000863,20.7,32.2,52.900000000000006,5,0
ORD0000864,50.8,26.5,77.3,3,0
ORD0000866,36.0,25.3,61.3,3,0
ORD0000867,27.2,28.2,55.4,2,0
ORD0000868,23.4,30.8,54.2,4,0
ORD0000870,36.8,29.4,66.19999999999999,4,0
ORD0000871,27.0,21.6,48.6,5,0
ORD0000872,46.9,27.0,73.9,5,0
ORD0000874,41.9,23.4,65.3,5,0
ORD0000875,34.6,29.3,63.900000000000006,5,0
ORD0000878,42.4,41.8,84.19999999999999,5,0
ORD0000882,25.4,34.2,59.6,5,0
ORD0000883,43.3,22.0,65.3,4,0
ORD0000884,25.6,20.1,45.7,5,0
ORD0000885,50.9,29.1,80.0,4,0
ORD0000886,42.6,28.5,71.1,4,0
ORD0000887,41.2,30.1,71.30000000000001,2,0
ORD0000888,30.8,24.8,55.6,5,0
ORD0000890,28.1,23.3,51.400000000000006,5,0
ORD0000891,16.4,21.2,37.599999999999994,1,1
ORD0000892,11.9,38.0,49.9,4,0
ORD0000893,48.5,36.8,85.3,1,0
ORD0000894,21.5,37.7,59.2,4,0
ORD0000895,32.2,36.9,69.1,5,0
ORD0000896,48.2,30.0,78.2,5,0
ORD0000897,36.0,42.1,78.1,4,0
ORD0000898,31.4,27.1,58.5,5,0
ORD0000899,28.5,37.3,65.8,5,0
ORD0000900,29.0,35.1,64.1,5,0
ORD0000902,23.0,28.8,51.8,3,0
ORD0000903,23.6,36.8,60.4,4,0
ORD0000904,40.0,32.9,72.9,4,0
ORD0000905,23.4,19.4,42.8,5,1
ORD0000906,15.3,33.2,48.5,4,0
ORD0000907,42.5,23.4,65.9,5,0
ORD0000908,20.0,24.9,44.9,4,1
ORD0000909,16.7,31.7,48.4,4,0
ORD0000911,29.7,11.4,41.1,4,1
ORD0000912,17.4,21.3,38.7,5,1
ORD0000915,20.4,38.7,59.1,5,0
ORD0000916,12.9,33.7,46.6,4,0
ORD0000917,29.7,19.0,48.7,4,0
ORD0000918,25.3,33.0,58.3,4,0
ORD0000919,34.1,26.1,60.2,5,0
ORD0000921,34.2,26.9,61.1,5,0
ORD0000924,10.0,30.3,40.3,4,1
ORD0000925,18.0,36.2,54.2,5,0
ORD0000926,28.1,26.0,54.1,4,0
ORD0000929,29.1,45.6,74.7,4,0
ORD0000930,24.0,32.4,56.4,5,0
ORD0000931,31.0,25.6,56.6,4,0
ORD0000932,32.3,36.2,68.5,4,0
ORD0000933,16.4,44.0,60.4,3,0
ORD0000934,36.3,15.2,51.5,4,0
ORD0000936,43.4,24.9,68.3,5,0
ORD0000937,31.1,20.2,51.3,4,0
ORD0000938,30.1,30.0,60.1,4,0
ORD0000939,33.3,29.9,63.199999999999996,5,0
ORD0000940,39.2,39.2,78.4,3,0
ORD0000941,32.0,21.2,53.2,4,0
ORD0000942,10.0,21.5,31.5,3,1
ORD0000943,24.1,19.6,43.7,4,1
ORD0000945,19.3,16.1,35.400000000000006,3,1
ORD0000947,30.2,30.5,60.7,5,0
ORD0000948,28.5,28.5,57.0,5,0
ORD0000949,45.8,34.4,80.19999999999999,3,0
ORD0000950,37.7,40.0,77.7,5,0
ORD0000951,36.8,25.4,62.199999999999996,3,0
ORD0000952,23.7,26.1,49.8,4,0
ORD0000953,44.2,31.8,76.0,5,0
ORD0000954,39.4,21.4,60.8,4,0
ORD0000955,41.3,40.6,81.9,5,0
ORD0000956,42.4,24.8,67.2,4,0
ORD0000957,34.3,34.3,68.6,5,0
ORD0000959,35.1,23.6,58.7,5,0
ORD0000960,47.3,22.2,69.5,4,0
ORD0000961,19.8,28.0,47.8,5,0
ORD0000963,33.3,34.5,67.8,4,0
ORD0000965,45.9,36.4,82.3,5,0
ORD0000966,16.9,21.8,38.7,5,1
ORD0000967,22.8,16.8,39.6,4,1
ORD0000969,32.4,28.1,60.5,5,0
ORD0000970,35.9,29.1,65.0,5,0
ORD0000971,40.0,18.6,58.6,5,0
ORD0000972,25.2,18.9,44.099999999999994,5,1
ORD0000973,19.9,14.1,34.0,4,1
ORD0000974,19.1,32.4,51.5,4,0
ORD0000975,38.7,42.1,80.80000000000001,5,0
ORD0000976,35.1,31.8,66.9,5,0
ORD0000978,28.0,30.8,58.8,5,0
ORD0000979,31.4,25.0,56.4,5,0
ORD0000981,15.6,10.0,25.6,4,1
ORD0000982,27.4,30.5,57.9,4,0
ORD0000983,17.9,23.5,41.4,5,1
ORD0000984,22.0,11.5,33.5,5,1
ORD0000987,49.8,35.4,85.19999999999999,5,0
ORD0000988,22.5,25.4,47.9,4,0
ORD0000989,20.4,25.5,45.9,5,0
ORD0000990,35.6,30.9,66.5,4,0
ORD0000991,19.8,35.4,55.2,5,0
ORD0000992,40.2,34.3,74.5,4,0
ORD0000993,45.0,19.8,64.8,4,0
ORD0000994,20.5,22.7,43.2,5,1
ORD0000995,35.2,40.3,75.5,2,0
ORD0000996,33.6,39.2,72.80000000000001,5,0
ORD0000997,24.5,30.3,54.8,4,0
ORD0000998,28.6,38.9,67.5,3,0
ORD0000999,28.5,20.2,48.7,4,0
ORD0001001,24.4,37.9,62.3,3,0
ORD0001002,44.4,19.5,63.9,2,0
ORD0001004,18.0,37.7,55.7,5,0
ORD0001005,31.8,22.2,54.0,5,0
ORD0001007,47.1,11.9,59.0,4,0
ORD0001009,39.7,28.7,68.4,5,0
ORD0001010,12.2,14.1,26.299999999999997,4,1
ORD0001013,16.0,48.7,64.7,5,0
ORD0001014,20.7,34.3,55.0,5,0
ORD0001015,39.9,22.9,62.8,4,0
ORD0001016,39.6,19.0,58.6,5,0
ORD0001017,35.7,52.5,88.2,5,0
ORD0001018,18.9,29.3,48.2,5,0
ORD0001019,38.7,22.8,61.5,5,0
ORD0001021,17.9,29.4,47.3,5,0
ORD0001022,33.2,34.5,67.7,5,0
ORD0001023,32.3,18.9,51.199999999999996,5,0
ORD0001024,35.6,33.5,69.1,4,0
ORD0001025,17.7,28.2,45.9,5,0
ORD0001027,23.6,26.7,50.3,4,0
ORD0001028,30.1,14.7,44.8,5,1
ORD0001029,20.3,37.1,57.400000000000006,4,0
ORD0001030,30.2,33.1,63.3,5,0
ORD0001032,19.6,30.0,49.6,5,0
ORD0001033,39.8,21.1,60.9,5,0
ORD0001035,22.0,12.2,34.2,5,1
ORD0001036,14.5,31.1,45.6,4,0
ORD0001037,21.4,35.0,56.4,5,0
ORD0001038,44.1,23.2,67.3,5,0
ORD0001039,31.9,30.4,62.3,4,0
ORD0001040,13.1,33.5,46.6,5,0
ORD0001041,40.3,27.7,68.0,3,0
ORD0001042,38.0,31.4,69.4,4,0
ORD0001044,21.6,20.1,41.7,5,1
ORD0001045,21.3,30.9,52.2,4,0
ORD0001046,21.7,15.4,37.1,5,1
ORD0001048,15.6,40.8,56.4,5,0
ORD0001050,24.6,20.9,45.5,5,0
ORD0001051,35.8,28.9,64.69999999999999,5,0
ORD0001052,39.4,19.2,58.599999999999994,3,0
ORD0001053,37.5,36.6,74.1,5,0
ORD0001054,34.6,38.7,73.30000000000001,5,0
ORD0001058,39.5,40.6,80.1,5,0
ORD0001059,39.2,32.0,71.2,5,0
ORD0001060,37.1,30.6,67.7,4,0
ORD0001061,49.6,36.2,85.80000000000001,5,0
ORD0001062,30.3,29.0,59.3,3,0
ORD0001063,22.4,38.8,61.199999999999996,5,0
ORD0001064,33.8,32.2,66.0,5,0
ORD0001065,38.5,18.6,57.1,5,0
ORD0001066,29.0,27.8,56.8,2,0
ORD0001067,17.7,42.4,60.099999999999994,4,0
ORD0001068,26.5,28.8,55.3,5,0
ORD0001069,21.4,38.2,59.6,5,0
ORD0001070,25.3,25.2,50.5,4,0
ORD0001071,25.4,30.5,55.9,5,0
ORD0001072,21.0,26.3,47.3,5,0
ORD0001073,34.1,27.2,61.3,5,0
ORD0001074,27.0,20.1,47.1,2,0
ORD0001075,37.6,42.0,79.6,3,0
ORD0001076,10.5,31.9,42.4,5,1
ORD0001077,25.8,22.3,48.1,5,0
ORD0001078,10.4,10.0,20.4,4,1
ORD0001079,22.4,34.0,56.4,5,0
ORD0001080,14.4,21.7,36.1,4,1
ORD0001081,29.7,10.0,39.7,5,1
ORD0001082,43.2,44.1,87.30000000000001,3,0
ORD0001083,10.0,27.6,37.6,4,1
ORD0001084,47.4,17.8,65.2,4,0
ORD0001085,27.7,26.8,54.5,3,0
ORD0001086,50.6,20.7,71.3,4,0
ORD0001087,16.0,43.6,59.6,1,0
ORD0001089,37.1,38.2,75.30000000000001,3,0
ORD0001090,10.6,19.9,30.5,4,1
ORD0001092,25.1,30.2,55.3,4,0
ORD0001093,39.1,27.9,67.0,5,0
ORD0001094,11.0,30.9,41.9,5,1
ORD0001095,16.9,20.8,37.7,5,1
ORD0001097,40.7,28.0,68.7,5,0
ORD0001098,20.6,33.4,54.0,3,0
ORD0001100,38.7,14.9,53.6,4,0
ORD0001101,21.5,28.7,50.2,4,0
ORD0001102,37.5,21.9,59.4,5,0
ORD0001103,27.7,33.8,61.5,4,0
ORD0001104,24.6,26.8,51.400000000000006,5,0
ORD0001105,22.5,23.4,45.9,5,0
ORD0001106,38.5,22.3,60.8,4,0
ORD0001109,30.0,24.4,54.4,4,0
ORD0001110,35.0,33.1,68.1,4,0
ORD0001111,30.7,42.7,73.4,5,0
ORD0001112,28.1,28.5,56.6,5,0
ORD0001113,36.0,20.2,56.2,1,0
ORD0001114,30.3,35.4,65.7,4,0
ORD0001115,29.4,22.8,52.2,4,0
ORD0001116,26.6,19.2,45.8,4,0
ORD0001118,22.2,16.2,38.4,5,1
ORD0001119,18.1,24.0,42.1,5,1
ORD0001120,28.4,37.1,65.5,5,0
ORD0001122,36.8,32.5,69.3,3,0
ORD0001123,41.3,28.7,70.0,5,0
ORD0001125,12.0,30.3,42.3,5,1
ORD0001126,39.5,34.5,74.0,5,0
ORD0001127,42.3,28.4,70.69999999999999,5,0
ORD0001129,13.3,21.7,35.0,4,1
ORD0001130,42.0,18.4,60.4,4,0
ORD0001131,26.2,36.3,62.5,3,0
ORD0001132,18.8,30.5,49.3,4,0
ORD0001133,35.1,30.7,65.8,5,0
ORD0001134,24.8,27.5,52.3,4,0
ORD0001135,20.6,29.7,50.3,5,0
ORD0001136,10.0,33.6,43.6,5,1
ORD0001137,21.5,21.3,42.8,5,1
ORD0001138,27.0,36.8,63.8,4,0
ORD0001139,26.8,36.4,63.2,2,0
ORD0001140,17.7,27.8,45.5,5,0
ORD0001141,29.1,39.2,68.30000000000001,1,0
ORD0001142,41.4,41.7,83.1,5,0
ORD0001143,31.4,34.7,66.1,5,0
ORD0001145,14.6,23.0,37.6,4,1
ORD0001146,27.0,30.5,57.5,5,0
ORD0001147,14.9,28.4,43.3,5,1
ORD0001148,22.6,38.0,60.6,4,0
ORD0001150,34.8,23.9,58.699999999999996,4,0
ORD0001152,35.3,24.4,59.699999999999996,4,0
ORD0001153,49.2,25.8,75.0,4,0
ORD0001154,34.6,40.4,75.0,5,0
ORD0001155,29.8,26.9,56.7,5,0
ORD0001156,37.8,23.8,61.599999999999994,5,0
ORD0001157,10.0,30.1,40.1,3,1
ORD0001158,32.0,36.9,68.9,4,0
ORD0001159,26.1,26.6,52.7,4,0
ORD0001161,28.1,21.4,49.5,5,0
ORD0001163,30.0,23.2,53.2,5,0
ORD0001164,20.4,37.0,57.4,5,0
ORD0001165,30.9,39.2,70.1,4,0
ORD0001166,28.1,29.8,57.900000000000006,1,0
ORD0001167,15.4,15.8,31.200000000000003,4,1
ORD0001168,37.4,10.7,48.099999999999994,5,0
ORD0001169,45.3,27.8,73.1,4,0
ORD0001170,25.1,37.1,62.2,4,0
ORD0001171,35.3,41.8,77.1,4,0
ORD0001172,40.4,30.3,70.7,1,0
ORD0001173,23.1,29.6,52.7,4,0
ORD0001174,28.3,30.8,59.1,4,0
ORD0001175,43.2,23.4,66.6,4,0
ORD0001176,38.1,39.7,77.80000000000001,3,0
ORD0001179,23.1,33.1,56.2,2,0
ORD0001181,10.0,38.7,48.7,5,0
ORD0001182,38.5,31.0,69.5,4,0
ORD0001183,12.8,28.9,41.7,4,1
ORD0001184,37.7,10.0,47.7,5,0
ORD0001185,19.0,32.9,51.9,4,0
ORD0001186,24.4,44.5,68.9,2,0
ORD0001189,31.3,42.5,73.8,1,0
ORD0001191,34.7,23.9,58.6,5,0
ORD0001193,18.6,34.1,52.7,5,0
ORD0001195,13.4,25.4,38.8,5,1
ORD0001196,44.9,31.8,76.7,5,0
ORD0001197,53.1,43.2,96.30000000000001,4,0
ORD0001199,19.0,31.9,50.9,5,0
ORD0001200,18.9,30.0,48.9,5,0
ORD0001201,27.2,33.9,61.099999999999994,1,0
ORD0001202,39.7,31.5,71.2,1,0
ORD0001203,40.2,31.4,71.6,4,0
ORD0001204,28.9,18.8,47.7,5,0
ORD0001205,33.5,22.9,56.4,5,0
ORD0001206,24.5,23.4,47.9,5,0
ORD0001209,33.8,19.2,53.0,5,0
ORD0001210,14.9,35.5,50.4,4,0
ORD0001212,20.7,34.7,55.400000000000006,5,0
ORD0001213,30.3,27.3,57.6,5,0
ORD0001214,25.8,36.0,61.8,2,0
ORD0001215,41.7,29.9,71.6,4,0
ORD0001216,11.8,27.5,39.3,4,1
ORD0001217,17.4,32.7,50.1,4,0
ORD0001218,26.2,37.4,63.599999999999994,5,0
ORD0001220,31.6,34.7,66.30000000000001,3,0
ORD0001222,15.0,32.6,47.6,4,0
ORD0001223,35.2,37.9,73.1,5,0
ORD0001224,43.1,29.6,72.7,4,0
ORD0001225,10.0,29.4,39.4,5,1
ORD0001226,29.5,49.1,78.6,5,0
ORD0001227,24.9,21.0,45.9,5,0
ORD0001228,47.6,35.2,82.80000000000001,4,0
ORD0001229,21.4,32.3,53.699999999999996,5,0
ORD0001230,30.3,24.5,54.8,5,0
ORD0001231,41.0,19.9,60.9,3,0
ORD0001232,28.0,15.8,43.8,4,1
ORD0001236,32.6,35.1,67.7,5,0
ORD0001237,44.1,28.4,72.5,4,0
ORD0001238,52.9,10.0,62.9,4,0
ORD0001239,13.1,25.3,38.4,4,1
ORD0001240,34.2,28.6,62.800000000000004,5,0
ORD0001241,21.8,27.4,49.2,4,0
ORD0001242,23.2,36.0,59.2,4,0
ORD0001244,25.5,38.3,63.8,4,0
ORD0001245,28.4,21.8,50.2,5,0
ORD0001246,36.7,20.9,57.6,5,0
ORD0001247,28.6,16.3,44.900000000000006,2,1
ORD0001249,23.6,35.7,59.300000000000004,4,0
ORD0001252,22.1,24.2,46.3,4,0
ORD0001253,33.7,18.1,51.800000000000004,4,0
ORD0001254,36.6,17.3,53.900000000000006,4,0
ORD0001255,24.1,34.2,58.300000000000004,5,0
ORD0001257,44.2,25.1,69.30000000000001,5,0
ORD0001258,19.5,27.8,47.3,5,0
ORD0001259,19.0,43.4,62.4,3,0
ORD0001260,32.7,26.0,58.7,4,0
ORD0001261,48.0,19.7,67.7,4,0
ORD0001262,35.3,34.2,69.5,5,0
ORD0001264,21.8,35.5,57.3,5,0
ORD0001266,32.4,24.6,57.0,5,0
ORD0001267,25.3,39.7,65.0,4,0
ORD0001270,21.3,31.3,52.6,2,0
ORD0001271,34.1,23.5,57.6,4,0
ORD0001272,24.5,18.0,42.5,5,1
ORD0001273,44.1,25.7,69.8,5,0
ORD0001274,21.9,19.6,41.5,4,1
ORD0001276,26.0,16.6,42.6,4,1
ORD0001278,37.7,23.7,61.400000000000006,4,0
ORD0001279,29.5,31.0,60.5,5,0
ORD0001280,45.8,24.7,70.5,5,0
ORD0001281,17.6,36.0,53.6,4,0
ORD0001283,22.4,34.4,56.8,3,0
ORD0001284,39.3,43.6,82.9,5,0
ORD0001285,41.4,34.0,75.4,4,0
ORD0001286,37.2,22.7,59.900000000000006,5,0
ORD0001287,20.2,32.0,52.2,5,0
ORD0001288,35.1,24.6,59.7,5,0
ORD0001291,15.0,26.9,41.9,2,1
ORD0001292,32.0,27.3,59.3,4,0
ORD0001293,35.8,26.8,62.599999999999994,5,0
ORD0001295,28.1,33.2,61.300000000000004,5,0
ORD0001296,39.4,26.5,65.9,5,0
ORD0001297,32.6,28.6,61.2,5,0
ORD0001298,21.1,32.0,53.1,5,0
ORD0001299,51.5,31.6,83.1,4,0
ORD0001300,23.0,21.5,44.5,5,1
ORD0001302,35.9,24.0,59.9,5,0
ORD0001303,37.2,22.9,60.1,5,0
ORD0001304,15.9,29.9,45.8,5,0
ORD0001308,21.0,24.5,45.5,4,0
ORD0001309,25.3,31.5,56.8,5,0
ORD0001310,37.0,26.0,63.0,4,0
ORD0001311,31.4,35.0,66.4,4,0
ORD0001312,37.7,35.7,73.4,4,0
ORD0001313,44.0,34.7,78.7,2,0
ORD0001315,30.8,38.9,69.7,5,0
ORD0001316,33.9,25.6,59.5,5,0
ORD0001320,22.2,36.9,59.099999999999994,3,0
ORD0001321,28.9,31.5,60.4,4,0
ORD0001323,30.9,16.5,47.4,4,0
ORD0001325,51.2,22.4,73.6,4,0
ORD0001326,32.5,30.7,63.2,2,0
ORD0001327,14.7,23.4,38.099999999999994,5,1
ORD0001329,27.5,30.2,57.7,3,0
ORD0001330,35.0,28.2,63.2,5,0
ORD0001331,19.2,31.9,51.099999999999994,5,0
ORD0001333,29.5,31.8,61.3,4,0
ORD0001334,43.6,23.2,66.8,5,0
ORD0001335,27.2,36.3,63.5,4,0
ORD0001336,26.8,19.4,46.2,5,0
ORD0001337,21.3,25.1,46.400000000000006,5,0
ORD0001338,34.4,28.7,63.099999999999994,4,0
ORD0001339,34.8,23.4,58.199999999999996,5,0
ORD0001340,39.3,28.4,67.69999999999999,5,0
ORD0001341,29.5,37.3,66.8,3,0
ORD0001342,30.2,33.0,63.2,5,0
ORD0001343,23.2,24.8,48.0,4,0
ORD0001344,36.8,25.6,62.4,3,0
ORD0001345,12.4,34.1,46.5,4,0
ORD0001346,22.7,22.3,45.0,3,1
ORD0001347,10.0,30.2,40.2,4,1
ORD0001348,14.2,26.5,40.7,5,1
ORD0001349,32.7,23.9,56.6,4,0
ORD0001350,41.4,26.0,67.4,3,0
ORD0001351,33.8,28.7,62.5,5,0
ORD0001352,36.9,31.7,68.6,4,0
ORD0001353,30.1,27.8,57.900000000000006,5,0
ORD0001354,40.7,37.6,78.30000000000001,5,0
ORD0001355,46.1,19.6,65.7,4,0
ORD0001356,34.8,27.0,61.8,5,0
ORD0001357,35.7,27.0,62.7,5,0
ORD0001358,18.6,31.8,50.400000000000006,3,0
ORD0001359,32.5,25.1,57.6,4,0
ORD0001361,21.4,30.8,52.2,4,0
ORD0001362,41.9,31.7,73.6,4,0
ORD0001364,33.7,26.2,59.900000000000006,5,0
ORD0001365,12.8,25.6,38.400000000000006,4,1
ORD0001366,15.9,31.6,47.5,4,0
ORD0001367,45.2,24.9,70.1,4,0
ORD0001368,19.5,26.2,45.7,3,0
ORD0001370,32.9,26.9,59.8,5,0
ORD0001371,20.8,35.3,56.099999999999994,4,0
ORD0001373,25.9,29.4,55.3,4,0
ORD0001374,11.9,23.3,35.2,5,1
ORD0001375,39.4,46.3,85.69999999999999,3,0
ORD0001376,21.4,27.4,48.8,5,0
ORD0001377,32.9,19.2,52.099999999999994,3,0
ORD0001378,40.0,25.3,65.3,4,0
ORD0001379,18.2,33.7,51.900000000000006,5,0
ORD0001380,36.8,16.0,52.8,4,0
ORD0001381,43.4,33.1,76.5,5,0
ORD0001384,14.6,26.2,40.8,2,1
ORD0001385,39.0,30.3,69.3,5,0
ORD0001386,27.1,29.0,56.1,4,0
ORD0001387,31.0,21.4,52.4,4,0
ORD0001388,34.1,25.5,59.6,5,0
ORD0001389,37.3,20.9,58.199999999999996,5,0
ORD0001390,33.9,20.6,54.5,1,0
ORD0001391,48.0,26.7,74.7,3,0
ORD0001393,30.8,32.8,63.599999999999994,4,0
ORD0001394,15.9,10.0,25.9,3,1
ORD0001395,25.4,37.8,63.199999999999996,5,0
ORD0001396,35.4,31.7,67.1,4,0
ORD0001398,23.0,25.1,48.1,5,0
ORD0001399,46.0,33.1,79.1,4,0
ORD0001400,36.2,25.4,61.6,3,0
ORD0001401,35.0,31.3,66.3,2,0
ORD0001403,21.7,25.0,46.7,5,0
ORD0001404,36.3,24.6,60.9,4,0
ORD0001405,31.4,23.5,54.9,4,0
ORD0001406,25.7,33.3,59.0,4,0
ORD0001407,38.4,19.1,57.5,4,0
ORD0001408,47.4,19.2,66.6,5,0
ORD0001410,24.8,26.4,51.2,2,0
ORD0001411,26.5,36.1,62.6,3,0
ORD0001412,50.8,33.5,84.3,4,0
ORD0001413,39.9,17.9,57.8,4,0
ORD0001414,32.5,19.7,52.2,5,0
ORD0001415,28.4,11.8,40.2,5,1
ORD0001417,10.0,19.7,29.7,5,1
ORD0001418,31.5,23.3,54.8,5,0
ORD0001419,44.2,22.8,67.0,4,0
ORD0001421,22.0,32.2,54.2,1,0
ORD0001422,19.4,33.9,53.3,5,0
ORD0001423,10.0,13.4,23.4,5,1
ORD0001424,39.1,47.5,86.6,5,0
ORD0001426,28.3,34.1,62.400000000000006,4,0
ORD0001427,22.3,21.0,43.3,5,1
ORD0001429,33.9,22.7,56.599999999999994,4,0
ORD0001430,20.1,10.0,30.1,5,1
ORD0001432,21.0,19.5,40.5,5,1
ORD0001433,19.9,35.8,55.699999999999996,5,0
ORD0001434,43.2,31.3,74.5,3,0
ORD0001435,22.1,21.6,43.7,2,1
ORD0001436,40.1,22.8,62.900000000000006,3,0
ORD0001437,27.0,21.3,48.3,2,0
ORD0001438,28.8,32.4,61.2,4,0
ORD0001440,38.1,37.6,75.7,5,0
ORD0001441,39.1,17.3,56.400000000000006,5,0
ORD0001442,18.0,21.4,39.4,1,1
ORD0001443,32.3,27.7,60.0,5,0
ORD0001444,21.1,24.2,45.3,5,0
ORD0001445,44.6,28.7,73.3,5,0
ORD0001447,37.5,28.2,65.7,4,0
ORD0001448,18.8,29.0,47.8,1,0
ORD0001449,21.3,32.5,53.8,5,0
ORD0001450,15.8,21.6,37.400000000000006,5,1
ORD0001451,28.3,38.9,67.2,5,0
ORD0001452,14.2,27.6,41.8,5,1
ORD0001453,49.0,26.5,75.5,4,0
ORD0001456,40.0,12.1,52.1,5,0
ORD0001457,39.5,28.2,67.7,5,0
ORD0001458,37.4,29.3,66.7,5,0
ORD0001459,18.3,34.5,52.8,4,0
ORD0001461,33.0,26.8,59.8,2,0
ORD0001462,27.8,27.4,55.2,4,0
ORD0001463,22.6,26.8,49.400000000000006,5,0
ORD0001464,19.5,15.6,35.1,4,1
ORD0001465,33.3,35.2,68.5,3,0
ORD0001466,22.5,10.0,32.5,4,1
ORD0001467,24.7,43.9,68.6,5,0
ORD0001468,11.9,44.7,56.6,5,0
