customer_id,city,age_group,signup_date,is_prime
C02431,Hyderabad,25-34,2023-12-03,0
C02432,Pune,35-44,2023-06-07,0
C02433,Bengaluru,25-34,2023-08-19,0
C02434,Pune,25-34,2023-11-04,0
C02435,Mumbai,25-34,2023-04-01,0
C02436,Mumbai,25-34,2023-01-22,1
C02437,Mumbai,25-34,2023-10-17,0
C02438,Mumbai,35-44,2023-04-20,0
C02439,Bengaluru,18-24,2023-02-18,0
C02440,Delhi,18-24,2023-05-09,1
C02441,Mumbai,25-34,2023-03-14,1
C02442,Hyderabad,18-24,2023-12-06,1
C02443,Hyderabad,35-44,2023-02-22,0
C02444,Mumbai,35-44,2023-12-22,1
C02445,Mumbai,18-24,2023-06-17,0
C02446,Bengaluru,18-24,2023-02-14,0
C02447,Bengaluru,25-34,2023-04-15,0
C02448,Bengaluru,25-34,2023-05-30,1
C02449,Mumbai,18-24,2023-05-26,1
C02450,Bengaluru,25-34,2023-07-23,1
C02451,Pune,25-34,2023-12-28,1
C02452,Delhi,25-34,2023-10-26,0
C02453,Mumbai,18-24,2023-06-16,0
C02454,Delhi,35-44,2023-07-20,0
C02455,Bengaluru,18-24,2023-05-14,1
C02456,Mumbai,35-44,2023-07-30,0
C02457,Delhi,25-34,2023-02-17,1
C02458,Mumbai,25-34,2023-05-06,0
C02459,Mumbai,35-44,2023-08-27,0
C02460,Pune,35-44,2023-01-07,0
C02461,Chennai,25-34,2023-09-29,0
C02462,Delhi,18-24,2023-02-06,1
C02463,Delhi,35-44,2023-07-30,0
C02464,Delhi,25-34,2023-06-14,0
C02465,Bengaluru,18-24,2023-05-05,0
C02466,Mumbai,35-44,2023-12-03,0
C02467,Bengaluru,18-24,2023-07-11,0
C02468,Mumbai,18-24,2023-08-06,0
C02469,Mumbai,18-24,2023-08-02,1
C02470,Bengaluru,25-34,2023-03-03,0
C02471,Pune,25-34,2023-11-24,0
C02472,Chennai,25-34,2023-06-10,0
C02473,Delhi,25-34,2023-03-07,0
C02474,Mumbai,25-34,2023-10-13,0
C02475,Hyderabad,25-34,2023-08-27,0
C02476,Bengaluru,18-24,2023-01-20,0
C02477,Hyderabad,35-44,2023-07-07,1
C02478,Bengaluru,18-24,2023-03-23,0
C02479,Hyderabad,45+,2023-12-29,1
C02480,Bengaluru,18-24,2023-07-21,1
C02481,Chennai,35-44,2023-05-12,0
C02482,Chennai,18-24,2023-02-06,0
C02483,Bengaluru,18-24,2023-05-12,0
C02484,Mumbai,35-44,2023-03-18,0
C02485,Pune,35-44,2023-03-30,1
C02486,Mumbai,25-34,2023-09-10,1
C02487,Hyderabad,25-34,2023-12-10,0
C02488,Delhi,25-34,2023-07-13,0
C02489,Mumbai,35-44,2023-06-25,0
C02490,Bengaluru,25-34,2023-02-02,0
C02491,Bengaluru,25-34,2023-02-27,1
C02492,Hyderabad,25-34,2023-07-20,0
C02493,Mumbai,25-34,2023-01-28,0
C02494,Mumbai,35-44,2023-02-04,1
C02495,Mumbai,18-24,2023-05-05,0
C02496,Delhi,18-24,2023-11-17,0
C02497,Hyderabad,25-34,2023-02-11,0
C02498,Pune,25-34,2023-03-26,0
C02499,Mumbai,18-24,2023-07-07,1
C02500,Hyderabad,25-34,2023-04-21,1
C02501,Hyderabad,45+,2023-09-28,0
C02502,Delhi,18-24,2023-11-21,1
C02503,Pune,25-34,2023-04-15,0
C02504,Bengaluru,25-34,2023-11-16,1
C02505,Bengaluru,25-34,2023-02-10,1
C02506,Hyderabad,45+,2023-08-03,0
C02507,Mumbai,25-34,2023-03-12,1
C02508,Hyderabad,25-34,2023-02-25,0
C02509,Chennai,25-34,2023-08-24,0
C02510,Bengaluru,25-34,2023-10-08,1
C02511,Chennai,25-34,2023-04-15,1
C02512,Mumbai,35-44,2023-06-11,1
C02513,Mumbai,25-34,2023-07-10,0
C02514,Delhi,18-24,2023-01-09,0
C02515,Chennai,18-24,2023-03-01,0
C02516,Bengaluru,18-24,2023-11-01,1
C02517,Mumbai,18-24,2023-08-13,0
C02518,Delhi,35-44,2023-11-03,1
C02519,Delhi,25-34,2023-07-07,0
C02520,Delhi,25-34,2023-03-11,0
C02521,Bengaluru,25-34,2023-10-20,0
C02522,Bengaluru,35-44,2023-10-14,1
C02523,Mumbai,25-34,2023-06-18,0
C02524,Hyderabad,35-44,2023-03-03,1
C02525,Bengaluru,25-34,2023-12-15,0
C02526,Bengaluru,35-44,2023-01-14,0
C02527,Pune,25-34,2023-06-13,1
C02528,Bengaluru,18-24,2023-09-02,1
C02529,Pune,25-34,2023-12-01,1
C02530,Delhi,25-34,2023-01-08,0
C02531,Hyderabad,18-24,2023-06-03,0
C02532,Bengaluru,25-34,2023-02-05,0
C02533,Bengaluru,25-34,2023-02-17,0
C02534,Delhi,18-24,2023-03-26,1
C02535,Hyderabad,45+,2023-01-28,0
C02536,Delhi,25-34,2023-07-15,0
C02537,Bengaluru,35-44,2023-07-27,0
C02538,Hyderabad,25-34,2023-07-23,0
C02539,Hyderabad,25-34,2023-11-03,0
C02540,Delhi,25-34,2023-04-14,0
C02541,Hyderabad,25-34,2023-08-18,0
C02542,Hyderabad,45+,2023-04-11,0
C02543,Delhi,18-24,2023-01-29,1
C02544,Bengaluru,35-44,2023-05-07,0
C02545,Mumbai,35-44,2023-12-04,0
C02546,Bengaluru,25-34,2023-01-10,1
C02547,Mumbai,45+,2023-04-16,1
C02548,Mumbai,25-34,2023-06-16,1
C02549,Bengaluru,45+,2023-09-14,1
C02550,Mumbai,25-34,2023-10-22,0
C02551,Bengaluru,18-24,2023-10-04,1
C02552,Hyderabad,35-44,2023-03-06,0
C02553,Chennai,25-34,2023-09-28,0
C02554,Bengaluru,25-34,2023-07-07,1
C02555,Pune,25-34,2023-11-13,0
C02556,Mumbai,18-24,2023-05-18,1
C02557,Bengaluru,25-34,2023-12-09,1
C02558,Bengaluru,35-44,2023-04-15,0
C02559,Mumbai,18-24,2023-02-03,1
C02560,Hyderabad,18-24,2023-04-20,0
C02561,Delhi,18-24,2023-02-02,0
C02562,Bengaluru,25-34,2023-12-20,1
C02563,Bengaluru,25-34,2023-08-19,0
C02564,Mumbai,35-44,2023-11-13,1
C02565,Bengaluru,45+,2023-09-23,0
C02566,Bengaluru,25-34,2023-07-01,0
C02567,Bengaluru,18-24,2023-12-06,1
C02568,Hyderabad,35-44,2023-03-06,0
C02569,Chennai,35-44,2023-11-29,0
C02570,Mumbai,25-34,2023-01-01,0
C02571,Chennai,25-34,2023-05-13,1
C02572,Mumbai,35-44,2023-03-21,0
C02573,Mumbai,25-34,2023-09-28,1
C02574,Bengaluru,25-34,2023-08-29,0
C02575,Delhi,25-34,2023-01-28,0
C02576,Pune,18-24,2023-08-11,1
C02577,Delhi,25-34,2023-01-23,0
C02578,Mumbai,25-34,2023-04-19,0
C02579,Delhi,18-24,2023-04-17,1
C02580,Bengaluru,18-24,2023-05-25,1
C02581,Chennai,18-24,2023-12-20,0
C02582,Mumbai,25-34,2023-05-19,0
C02583,Mumbai,35-44,2023-10-11,1
C02584,Delhi,45+,2023-10-25,1
C02585,Delhi,25-34,2023-04-09,1
C02586,Bengaluru,25-34,2023-11-13,0
C02587,Delhi,45+,2023-05-03,1
C02588,Bengaluru,18-24,2023-11-16,0
C02589,Delhi,25-34,2023-10-14,0
C02590,Hyderabad,35-44,2023-03-22,0
C02591,Hyderabad,18-24,2023-01-10,0
C02592,Delhi,35-44,2023-01-08,0
C02593,Mumbai,35-44,2023-07-24,0
C02594,Bengaluru,18-24,2023-11-11,0
C02595,Hyderabad,18-24,2023-07-16,1
C02596,Bengaluru,18-24,2023-07-17,0
C02597,Mumbai,25-34,2023-01-30,0
C02598,Bengaluru,25-34,2023-01-20,0
C02599,Bengaluru,25-34,2023-02-17,0
C02600,Delhi,18-24,2023-05-10,0
C02601,Bengaluru,35-44,2023-10-20,0
C02602,Delhi,25-34,2023-05-12,1
C02603,Mumbai,18-24,2023-12-22,1
C02604,Bengaluru,25-34,2023-02-23,1
C02605,Mumbai,25-34,2023-10-08,0
C02606,Bengaluru,25-34,2023-09-22,0
C02607,Bengaluru,18-24,2023-08-03,0
C02608,Delhi,18-24,2023-10-17,1
C02609,Bengaluru,35-44,2023-02-12,0
C02610,Hyderabad,45+,2023-03-15,0
C02611,Bengaluru,25-34,2023-12-16,0
C02612,Bengaluru,25-34,2023-10-05,0
C02613,Delhi,25-34,2023-11-22,1
C02614,Mumbai,25-34,2023-08-30,1
C02615,Bengaluru,25-34,2023-05-10,1
C02616,Mumbai,35-44,2023-12-16,0
C02617,Bengaluru,25-34,2023-07-13,1
C02618,Hyderabad,25-34,2023-02-01,0
C02619,Mumbai,25-34,2023-04-16,1
C02620,Hyderabad,45+,2023-07-23,0
C02621,Chennai,35-44,2023-01-01,0
C02622,Mumbai,18-24,2023-09-02,1
C02623,Chennai,25-34,2023-03-13,0
C02624,Mumbai,25-34,2023-11-02,1
C02625,Pune,25-34,2023-01-15,1
C02626,Bengaluru,25-34,2023-02-22,0
C02627,Delhi,35-44,2023-01-08,0
C02628,Mumbai,25-34,2023-11-26,0
C02629,Mumbai,45+,2023-02-15,1
C02630,Delhi,18-24,2023-11-21,0
C02631,Delhi,35-44,2023-04-24,0
C02632,Bengaluru,35-44,2023-05-27,0
C02633,Bengaluru,25-34,2023-06-15,0
C02634,Delhi,25-34,2023-05-19,1
C02635,Delhi,18-24,2023-04-27,0
C02636,Pune,35-44,2023-10-26,0
C02637,Hyderabad,25-34,2023-10-03,1
C02638,Pune,18-24,2023-10-04,0
C02639,Delhi,25-34,2023-12-04,0
C02640,Bengaluru,25-34,2023-11-09,0
C02641,Bengaluru,18-24,2023-06-27,0
C02642,Hyderabad,18-24,2023-11-26,0
C02643,Delhi,25-34,2023-12-20,1
C02644,Bengaluru,25-34,2023-06-03,1
C02645,Mumbai,35-44,2023-07-20,1
C02646,Pune,35-44,2023-04-25,1
C02647,Mumbai,25-34,2023-06-08,0
C02648,Mumbai,35-44,2023-02-11,0
C02649,Mumbai,25-34,2023-09-04,0
C02650,Bengaluru,25-34,2023-03-09,1
C02651,Mumbai,18-24,2023-11-22,1
C02652,Mumbai,25-34,2023-11-30,0
C02653,Bengaluru,25-34,2023-07-15,0
C02654,Hyderabad,18-24,2023-03-31,0
C02655,Mumbai,25-34,2023-04-21,0
C02656,Hyderabad,35-44,2023-12-25,1
C02657,Hyderabad,25-34,2023-05-25,0
C02658,Bengaluru,25-34,2023-10-02,1
C02659,Delhi,35-44,2023-06-28,0
C02660,Mumbai,35-44,2023-08-29,1
C02661,Chennai,18-24,2023-11-22,1
C02662,Bengaluru,25-34,2023-11-15,1
C02663,Delhi,25-34,2023-11-27,0
C02664,Delhi,25-34,2023-06-02,0
C02665,Bengaluru,18-24,2023-04-14,0
C02666,Bengaluru,25-34,2023-03-16,0
C02667,Delhi,35-44,2023-05-08,0
C02668,Delhi,25-34,2023-07-18,1
C02669,Mumbai,45+,2023-06-03,0
C02670,Delhi,35-44,2023-02-25,0
C02671,Mumbai,45+,2023-10-05,0
C02672,Delhi,18-24,2023-12-11,1
C02673,Bengaluru,35-44,2023-01-19,1
C02674,Chennai,18-24,2023-06-08,0
C02675,Bengaluru,25-34,2023-01-26,0
C02676,Mumbai,25-34,2023-06-18,1
C02677,Bengaluru,25-34,2023-01-23,1
C02678,Bengaluru,35-44,2023-02-16,0
C02679,Mumbai,35-44,2023-01-13,1
C02680,Bengaluru,18-24,2023-08-05,1
C02681,Hyderabad,25-34,2023-11-18,0
C02682,Bengaluru,25-34,2023-07-13,0
C02683,Mumbai,25-34,2023-05-24,0
C02684,Mumbai,35-44,2023-03-14,0
C02685,Bengaluru,25-34,2023-06-05,0
C02686,Bengaluru,45+,2023-03-18,0
C02687,Mumbai,18-24,2023-06-18,0
C02688,Mumbai,25-34,2023-10-14,0
C02689,Mumbai,25-34,2023-03-26,0
C02690,Mumbai,18-24,2023-07-01,0
C02691,Delhi,25-34,2023-11-11,0
C02692,Bengaluru,35-44,2023-10-24,0
C02693,Mumbai,35-44,2023-04-22,0
C02694,Pune,25-34,2023-08-18,0
C02695,Mumbai,25-34,2023-04-06,1
C02696,Delhi,18-24,2023-06-17,0
C02697,Mumbai,18-24,2023-06-05,1
C02698,Hyderabad,25-34,2023-04-15,0
C02699,Hyderabad,18-24,2023-07-12,0
C02700,Mumbai,35-44,2023-11-26,0
C02701,Pune,25-34,2023-05-12,1
C02702,Bengaluru,45+,2023-12-21,1
C02703,Bengaluru,25-34,2023-05-18,1
C02704,Hyderabad,45+,2023-11-27,1
C02705,Hyderabad,25-34,2023-09-27,0
C02706,Bengaluru,25-34,2023-02-07,0
C02707,Bengaluru,45+,2023-02-14,0
C02708,Bengaluru,25-34,2023-06-12,0
C02709,Bengaluru,18-24,2023-11-27,0
C02710,Hyderabad,25-34,2023-09-10,1
C02711,Mumbai,35-44,2023-06-18,1
C02712,Mumbai,35-44,2023-10-12,0
C02713,Mumbai,25-34,2023-10-01,0
C02714,Bengaluru,25-34,2023-01-20,0
C02715,Bengaluru,45+,2023-08-27,1
C02716,Delhi,18-24,2023-09-27,0
C02717,Pune,25-34,2023-11-06,1
C02718,Hyderabad,18-24,2023-01-31,1
C02719,Bengaluru,25-34,2023-11-10,0
C02720,Chennai,25-34,2023-04-14,0
C02721,Hyderabad,18-24,2023-06-19,0
C02722,Hyderabad,18-24,2023-07-05,1
C02723,Mumbai,25-34,2023-05-08,0
C02724,Mumbai,18-24,2023-07-29,1
C02725,Mumbai,18-24,2023-10-08,0
C02726,Bengaluru,35-44,2023-09-10,1
C02727,Bengaluru,25-34,2023-01-19,0
C02728,Bengaluru,25-34,2023-07-19,0
C02729,Mumbai,45+,2023-08-08,1
C02730,Delhi,18-24,2023-05-16,1
C02731,Mumbai,25-34,2023-08-11,1
C02732,Bengaluru,25-34,2023-01-03,0
C02733,Pune,35-44,2023-08-24,1
C02734,Chennai,35-44,2023-12-08,1
C02735,Hyderabad,35-44,2023-08-16,0
C02736,Pune,35-44,2023-05-22,1
C02737,Mumbai,18-24,2023-01-09,0
C02738,Pune,18-24,2023-07-09,1
C02739,Bengaluru,25-34,2023-12-16,0
C02740,Mumbai,18-24,2023-06-14,1
C02741,Bengaluru,25-34,2023-05-19,0
C02742,Bengaluru,25-34,2023-10-03,0
C02743,Bengaluru,18-24,2023-10-18,0
C02744,Delhi,35-44,2023-02-22,0
C02745,Hyderabad,18-24,2023-06-24,0
C02746,Delhi,25-34,2023-04-20,0
C02747,Bengaluru,25-34,2023-07-22,1
C02748,Hyderabad,25-34,2023-05-16,1
C02749,Delhi,25-34,2023-01-04,1
C02750,Mumbai,18-24,2023-06-04,1
C02751,Delhi,25-34,2023-06-21,0
C02752,Bengaluru,35-44,2023-12-24,0
C02753,Mumbai,35-44,2023-02-16,0
C02754,Chennai,25-34,2023-04-04,0
C02755,Bengaluru,25-34,2023-02-17,1
C02756,Mumbai,25-34,2023-08-28,0
C02757,Chennai,45+,2023-12-13,1
C02758,Delhi,18-24,2023-08-01,0
C02759,Bengaluru,25-34,2023-12-06,1
C02760,Bengaluru,35-44,2023-11-20,0
C02761,Bengaluru,25-34,2023-05-19,0
C02762,Delhi,18-24,2023-07-24,1
C02763,Mumbai,25-34,2023-03-14,0
C02764,Bengaluru,18-24,2023-01-04,1
C02765,Pune,25-34,2023-03-17,0
C02766,Mumbai,25-34,2023-11-25,0
C02767,Bengaluru,35-44,2023-03-18,1
C02768,Mumbai,25-34,2023-10-31,0
C02769,Delhi,18-24,2023-09-13,1
C02770,Bengaluru,18-24,2023-04-12,0
C02771,Bengaluru,35-44,2023-04-16,0
C02772,Hyderabad,18-24,2023-11-29,0
C02773,Mumbai,25-34,2023-02-08,0
C02774,Mumbai,18-24,2023-11-10,0
C02775,Mumbai,35-44,2023-10-02,0
C02776,Bengaluru,25-34,2023-03-29,0
C02777,Bengaluru,25-34,2023-07-30,1
C02778,Mumbai,25-34,2023-03-18,1
C02779,Bengaluru,35-44,2023-03-18,0
C02780,Bengaluru,25-34,2023-01-28,0
C02781,Hyderabad,25-34,2023-09-02,0
C02782,Pune,35-44,2023-03-07,0
C02783,Hyderabad,35-44,2023-09-23,0
C02784,Hyderabad,25-34,2023-07-24,0
C02785,Bengaluru,45+,2023-02-27,1
C02786,Pune,18-24,2023-07-20,1
C02787,Bengaluru,25-34,2023-08-13,0
C02788,Pune,35-44,2023-05-22,0
C02789,Pune,18-24,2023-03-25,1
C02790,Delhi,18-24,2023-05-23,0
C02791,Pune,25-34,2023-12-18,1
C02792,Delhi,25-34,2023-02-02,1
C02793,Bengaluru,25-34,2023-06-01,0
C02794,Mumbai,25-34,2023-06-07,0
C02795,Delhi,35-44,2023-05-21,1
C02796,Bengaluru,25-34,2023-09-08,1
C02797,Delhi,18-24,2023-10-30,0
C02798,Pune,45+,2023-04-22,1
C02799,Bengaluru,18-24,2023-05-24,0
C02800,Hyderabad,18-24,2023-07-28,0
C02801,Chennai,18-24,2023-08-12,1
C02802,Chennai,25-34,2023-02-12,1
C02803,Pune,18-24,2023-09-21,0
C02804,Mumbai,18-24,2023-09-01,1
C02805,Pune,25-34,2023-01-03,0
C02806,Hyderabad,18-24,2023-05-05,0
C02807,Bengaluru,25-34,2023-09-25,0
C02808,Mumbai,35-44,2023-03-25,0
C02809,Delhi,35-44,2023-01-16,0
C02810,Bengaluru,18-24,2023-11-30,0
C02811,Delhi,18-24,2023-02-28,1
C02812,Delhi,45+,2023-06-26,1
C02813,Bengaluru,18-24,2023-03-04,0
C02814,Delhi,35-44,2023-02-18,0
C02815,Hyderabad,18-24,2023-11-03,0
C02816,Mumbai,45+,2023-09-03,1
C02817,Bengaluru,25-34,2023-10-16,0
C02818,Bengaluru,25-34,2023-10-13,0
C02819,Mumbai,25-34,2023-11-28,0
C02820,Chennai,25-34,2023-01-15,0
C02821,Bengaluru,25-34,2023-12-04,0
C02822,Delhi,25-34,2023-09-12,1
C02823,Bengaluru,25-34,2023-04-02,1
C02824,Mumbai,18-24,2023-10-06,0
C02825,Hyderabad,18-24,2023-07-25,0
C02826,Delhi,25-34,2023-04-04,0
C02827,Bengaluru,18-24,2023-08-13,1
C02828,Mumbai,25-34,2023-10-28,0
C02829,Bengaluru,18-24,2023-11-14,1
C02830,Mumbai,25-34,2023-07-18,0
C02831,Delhi,18-24,2023-09-28,0
C02832,Bengaluru,25-34,2023-08-22,0
C02833,Bengaluru,18-24,2023-02-15,0
C02834,Mumbai,18-24,2023-03-05,0
C02835,Chennai,18-24,2023-08-18,0
C02836,Pune,45+,2023-09-06,0
C02837,Bengaluru,18-24,2023-09-03,0
C02838,Hyderabad,25-34,2023-03-16,0
C02839,Mumbai,18-24,2023-06-06,0
C02840,Mumbai,18-24,2023-08-11,0
C02841,Hyderabad,25-34,2023-07-09,1
C02842,Chennai,25-34,2023-02-21,0
C02843,Pune,45+,2023-03-29,0
C02844,Delhi,45+,2023-11-09,0
C02845,Mumbai,35-44,2023-12-05,0
C02846,Hyderabad,25-34,2023-03-07,0
C02847,Bengaluru,25-34,2023-05-30,1
C02848,Delhi,25-34,2023-01-20,0
C02849,Mumbai,45+,2023-02-02,0
C02850,Delhi,25-34,2023-11-24,1
C02851,Bengaluru,25-34,2023-10-08,1
C02852,Bengaluru,18-24,2023-02-15,1
C02853,Chennai,18-24,2023-03-14,1
C02854,Bengaluru,45+,2023-12-20,1
C02855,Mumbai,25-34,2023-11-09,0
C02856,Bengaluru,25-34,2023-12-09,0
C02857,Bengaluru,18-24,2023-05-13,0
C02858,Bengaluru,35-44,2023-02-24,1
C02859,Bengaluru,18-24,2023-03-02,1
C02860,Hyderabad,35-44,2023-12-11,0
C02861,Bengaluru,18-24,2023-01-08,0
C02862,Pune,35-44,2023-09-29,1
C02863,Delhi,25-34,2023-09-03,1
C02864,Mumbai,18-24,2023-06-25,0
C02865,Delhi,25-34,2023-04-26,1
C02866,Mumbai,25-34,2023-11-13,0
C02867,Hyderabad,18-24,2023-09-28,0
C02868,Bengaluru,35-44,2023-07-12,0
C02869,Mumbai,25-34,2023-05-30,0
C02870,Chennai,25-34,2023-05-11,0
C02871,Chennai,18-24,2023-04-12,1
C02872,Chennai,25-34,2023-11-06,1
C02873,Mumbai,35-44,2023-09-27,1
C02874,Hyderabad,25-34,2023-10-19,0
C02875,Mumbai,45+,2023-07-29,0
C02876,Mumbai,45+,2023-12-27,0
C02877,Bengaluru,18-24,2023-12-04,0
C02878,Delhi,18-24,2023-03-08,0
C02879,Bengaluru,35-44,2023-01-10,0
C02880,Mumbai,25-34,2023-02-18,0
C02881,Hyderabad,18-24,2023-04-21,1
C02882,Bengaluru,18-24,2023-11-17,0
C02883,Bengaluru,25-34,2023-08-07,1
C02884,Bengaluru,35-44,2023-02-26,0
C02885,Chennai,18-24,2023-10-10,1
C02886,Mumbai,18-24,2023-04-23,0
C02887,Mumbai,35-44,2023-05-13,0
C02888,Hyderabad,35-44,2023-03-12,0
C02889,Hyderabad,25-34,2023-03-24,1
C02890,Mumbai,35-44,2023-02-26,0
C02891,Delhi,25-34,2023-12-15,0
C02892,Hyderabad,35-44,2023-09-28,1
C02893,Delhi,25-34,2023-04-21,0
C02894,Bengaluru,18-24,2023-12-23,0
C02895,Chennai,25-34,2023-03-17,0
C02896,Mumbai,25-34,2023-06-07,1
C02897,Bengaluru,45+,2023-01-20,0
C02898,Mumbai,25-34,2023-05-11,0
C02899,Bengaluru,35-44,2023-11-25,0
C02900,Bengaluru,45+,2023-05-02,0
C02901,Hyderabad,18-24,2023-02-10,1
C02902,Bengaluru,35-44,2023-06-16,0
C02903,Mumbai,25-34,2023-05-10,0
C02904,Mumbai,35-44,2023-01-23,0
C02905,Bengaluru,25-34,2023-10-06,0
C02906,Pune,25-34,2023-09-08,0
C02907,Bengaluru,25-34,2023-01-09,0
C02908,Mumbai,18-24,2023-01-13,0
C02909,Mumbai,18-24,2023-11-03,1
C02910,Bengaluru,25-34,2023-11-16,0
C02911,Bengaluru,35-44,2023-02-21,0
C02912,Delhi,25-34,2023-07-28,0
C02913,Pune,25-34,2023-02-07,0
C02914,Bengaluru,18-24,2023-04-10,1
C02915,Delhi,25-34,2023-07-12,0
C02916,Delhi,18-24,2023-07-10,0
C02917,Hyderabad,35-44,2023-02-20,1
C02918,Mumbai,45+,2023-05-21,0
C02919,Mumbai,25-34,2023-06-17,0
C02920,Mumbai,18-24,2023-11-07,0
C02921,Delhi,18-24,2023-04-19,0
C02922,Hyderabad,25-34,2023-07-26,0
C02923,Bengaluru,25-34,2023-10-27,0
C02924,Mumbai,35-44,2023-04-20,0
C02925,Chennai,18-24,2023-07-15,0
C02926,Hyderabad,35-44,2023-06-01,0
C02927,Pune,25-34,2023-08-31,1
C02928,Hyderabad,25-34,2023-05-08,0
C02929,Mumbai,25-34,2023-04-15,1
C02930,Delhi,18-24,2023-01-10,0
C02931,Delhi,25-34,2023-12-22,1
C02932,Bengaluru,35-44,2023-05-28,0
C02933,Mumbai,25-34,2023-12-31,0
C02934,Delhi,35-44,2023-12-30,1
C02935,Bengaluru,25-34,2023-05-20,1
C02936,Hyderabad,18-24,2023-07-09,0
C02937,Delhi,25-34,2023-04-04,0
C02938,Pune,25-34,2023-08-17,0
C02939,Bengaluru,25-34,2023-03-04,1
C02940,Bengaluru,18-24,2023-12-06,0
C02941,Delhi,25-34,2023-01-25,1
C02942,Bengaluru,18-24,2023-09-25,1
C02943,Delhi,18-24,2023-10-08,1
C02944,Hyderabad,25-34,2023-01-11,0
C02945,Bengaluru,25-34,2023-11-16,0
C02946,Mumbai,35-44,2023-07-20,1
C02947,Mumbai,25-34,2023-05-06,0
C02948,Mumbai,35-44,2023-11-02,1
C02949,Chennai,25-34,2023-07-09,0
C02950,Hyderabad,25-34,2023-03-30,1
C02951,Delhi,18-24,2023-12-21,0
C02952,Delhi,45+,2023-04-26,0
C02953,Mumbai,25-34,2023-12-18,1
C02954,Chennai,35-44,2023-06-26,0
C02955,Delhi,25-34,2023-01-14,1
C02956,Delhi,18-24,2023-09-14,0
C02957,Hyderabad,25-34,2023-07-28,0
C02958,Bengaluru,18-24,2023-10-08,0
C02959,Hyderabad,25-34,2023-11-24,0
C02960,Bengaluru,18-24,2023-11-21,0
C02961,Mumbai,25-34,2023-04-15,1
C02962,Mumbai,45+,2023-05-27,1
C02963,Pune,25-34,2023-10-06,0
C02964,Hyderabad,35-44,2023-01-09,0
C02965,Delhi,25-34,2023-04-28,1
C02966,Delhi,25-34,2023-04-04,1
C02967,Delhi,45+,2023-05-24,1
C02968,Chennai,35-44,2023-10-16,1
C02969,Mumbai,35-44,2023-01-14,0
C02970,Mumbai,18-24,2023-09-14,0
C02971,Bengaluru,25-34,2023-12-12,0
C02972,Hyderabad,18-24,2023-07-05,0
C02973,Delhi,25-34,2023-12-11,1
C02974,Mumbai,25-34,2023-07-26,0
C02975,Bengaluru,35-44,2023-12-12,1
C02976,Hyderabad,35-44,2023-06-21,1
C02977,Bengaluru,25-34,2023-09-27,1
C02978,Delhi,18-24,2023-08-09,1
C02979,Pune,35-44,2023-06-01,0
C02980,Mumbai,18-24,2023-04-21,1
C02981,Bengaluru,25-34,2023-07-02,0
C02982,Delhi,18-24,2023-12-05,0
C02983,Hyderabad,25-34,2023-03-13,1
C02984,Mumbai,45+,2023-10-10,0
C02985,Pune,18-24,2023-03-15,1
C02986,Bengaluru,25-34,2023-12-21,1
C02987,Mumbai,25-34,2023-08-03,1
C02988,Delhi,35-44,2023-11-24,0
C02989,Hyderabad,35-44,2023-01-23,1
C02990,Bengaluru,18-24,2023-03-09,0
C02991,Hyderabad,18-24,2023-12-28,1
C02992,Delhi,25-34,2023-04-03,0
C02993,Mumbai,25-34,2023-11-17,1
C02994,Bengaluru,25-34,2023-11-20,0
C02995,Hyderabad,18-24,2023-03-04,0
C02996,Bengaluru,18-24,2023-08-12,0
C02997,Mumbai,25-34,2023-08-13,0
C02998,Bengaluru,18-24,2023-12-12,1
C02999,Chennai,35-44,2023-12-03,0
C03000,Delhi,18-24,2023-04-13,0
C03001,Hyderabad,18-24,2023-08-03,0
C03002,Bengaluru,45+,2023-07-11,0
C03003,Delhi,25-34,2023-06-09,0
C03004,Delhi,25-34,2023-07-26,1
C03005,Hyderabad,18-24,2023-09-26,0
C03006,Chennai,25-34,2023-07-13,0
C03007,Bengaluru,25-34,2023-06-01,0
C03008,Delhi,25-34,2023-08-25,0
C03009,Bengaluru,35-44,2023-03-29,0
C03010,Mumbai,25-34,2023-01-11,0
C03011,Bengaluru,25-34,2023-07-06,1
C03012,Mumbai,25-34,2023-08-02,0
C03013,Mumbai,25-34,2023-01-15,0
C03014,Delhi,18-24,2023-09-23,0
C03015,Mumbai,25-34,2023-10-24,0
C03016,Delhi,25-34,2023-03-14,1
C03017,Mumbai,25-34,2023-02-21,0
C03018,Bengaluru,35-44,2023-05-08,1
C03019,Hyderabad,25-34,2023-01-28,0
C03020,Bengaluru,45+,2023-03-06,0
C03021,Mumbai,18-24,2023-01-17,0
C03022,Delhi,25-34,2023-12-17,0
C03023,Mumbai,35-44,2023-05-18,0
C03024,Bengaluru,25-34,2023-11-15,0
C03025,Mumbai,25-34,2023-08-17,0
C03026,Chennai,18-24,2023-09-11,0
C03027,Delhi,25-34,2023-07-29,0
C03028,Delhi,18-24,2023-10-21,0
C03029,Delhi,45+,2023-08-19,1
C03030,Bengaluru,25-34,2023-08-29,0
C03031,Mumbai,35-44,2023-03-11,1
C03032,Hyderabad,25-34,2023-04-14,0
C03033,Bengaluru,25-34,2023-07-23,0
C03034,Bengaluru,25-34,2023-02-22,0
C03035,Bengaluru,35-44,2023-11-26,0
C03036,Mumbai,35-44,2023-02-23,0
C03037,Pune,18-24,2023-10-03,0
C03038,Bengaluru,25-34,2023-12-01,0
